date/time,type,order id,description,total
6/10/2024,Fulfilment Fee Refund,804-7790925-3674946,Fulfillment Fee Refund,148.1
6/10/2024,"Refund
",804-5229559-7434601,Product A,-549.75
6/10/2024,"Refund
",304-0827733-2138610,Product A,"-1,388.02"
6/10/2024,"Adjustment
",704-6137995-0193177,FBA Inventory Reimbursement - Customer Service Issue,224.93
6/10/2024,"Refund
",804-7790925-3674946,Product A,-549.75
6/10/0202,Fulfilment Fee Refund,804-5031813-4259944,Fulfillment Fee Refund,54.88
6/10/0202,Fulfilment Fee Refund,804-5031813-4259944,Fulfillment Fee Refund,54.88
6/10/0202,"Refund
",804-5031813-4259944,Product A,-362.17
6/10/0202,"Refund
",804-5031813-4259944,Product A,-429.82
6/10/0202,Fulfilment Fee Refund,204-4143929-6034876,Fulfillment Fee Refund,69.62
6/10/0202,"Adjustment
",704-8121415-2211813,FBA Inventory Reimbursement - Customer Return,217.38
6/10/0202,"Refund
",204-4143929-6034876,Product A,-330.49
6/10/0202,Fulfilment Fee Refund,804-6700139-5470564,Fulfillment Fee Refund,179.96
6/10/0202,"Refund
",804-6700139-5470564,Product A,"-1,241.74"
6/10/0202,"Transfer
",,To account ending with:,"-1,22,714.44"
6/10/0202,"Transfer
",,To account ending with:,"-77,045.68"
6/10/0202,"Adjustment
",804-1570616-0513736,FBA Inventory Reimbursement - Customer Return,54.58
6/10/0202,Fulfilment Fee Refund,504-3348717-6678107,Fulfillment Fee Refund,158.12
6/10/0202,"Adjustment
",204-1775177-4199487,FBA Inventory Reimbursement - Customer Return,497.69
6/10/0202,Fulfilment Fee Refund,171-9699230-4617946,Fulfillment Fee Refund,116.24
6/10/0202,"Refund
",504-3348717-6678107,Product A,-614.74
6/10/0202,"Refund
",171-9699230-4617946,Product A,-828.96
6/10/0202,"Adjustment
",604-5948826-2491433,FBA Inventory Reimbursement - Customer Return,39.36
6/10/0202,Fulfilment Fee Refund,704-9018210-1430816,Fulfillment Fee Refund,179.96
6/10/0202,"Adjustment
",704-3153518-6657217,FBA Inventory Reimbursement - Customer Service Issue,67.8
6/10/0202,"Refund
",704-9018210-1430816,Product A,"-1,127.95"
6/10/0202,"Order
",804-0580871-4474372,Product A,-93.22
6/10/0202,"Order
",404-4848079-5534238,Product A,196.03
6/10/0202,"Adjustment
",804-5407591-8434641,FBA Inventory Reimbursement - Customer Return,43.64
6/10/0202,Fulfilment Fee Refund,604-8632453-8197188,Fulfillment Fee Refund,159.3
6/10/0202,Fulfilment Fee Refund,504-3514361-3278977,Fulfillment Fee Refund,93.22
6/10/0202,"Order
",204-8825859-7536348,Product A,577.59
6/10/0202,"Order
",604-8904922-4236929,Product A,"1,007.68"
6/10/0202,"Refund
",504-3514361-3278977,Product A,-330.13
6/10/0202,"Refund
",604-8632453-8197188,Product A,"-1,178.40"
6/10/0202,Fulfilment Fee Refund,504-8224850-4195692,Fulfillment Fee Refund,126.26
6/10/0202,"Order
",504-7716115-3013549,Product A,224.53
6/10/0202,"Order
",804-1150385-2511882,Product A,356.19
6/10/0202,"Order
",804-1496602-9297306,Product A,306.85
6/10/0202,"Refund
",504-8224850-4195692,Product A,-559.47
6/10/0202,Fulfilment Fee Refund,204-9694665-8359728,Fulfillment Fee Refund,158.12
6/10/0202,"Order
",171-5622975-0132346,Product A,239.03
6/10/0202,"Adjustment
",,FBA Inventory Reimbursement - Damaged:Warehouse,112.93
6/10/0202,"Refund
",204-9694665-8359728,Product A,-598.29
6/10/0202,"Order
",404-1208580-9693100,Product A,577.59
6/10/0202,"Order
",804-8133439-3270127,Product A,234.18
6/10/0202,"Order
",404-2878867-1159524,Product A,413.64
6/10/0202,"Order
",604-2770876-1397754,Product A,239.7
6/10/0202,"Order
",604-6367256-1691858,Product A,196.7
6/10/0202,"Order
",204-3321546-2076664,Product A,912.27
6/10/0202,"Order
",504-7194101-6013562,Product A,881.92
6/10/0202,"Service Fee
",,Cost of Advertising,"-2,432.42"
6/10/0202,"Order
",204-6034757-2353816,Product A,165.22
6/10/0202,"Order
",171-0827839-4513999,Product A,577.59
6/10/0202,"Order
",304-4999430-4255929,Product A,577.99
6/10/0202,"Order
",504-7194101-6013562,Product A,881.92
6/10/0202,"Order
",204-5961629-1278786,Product A,822.29
6/10/0202,"Order
",804-9072452-7134853,Product A,-93.22
6/10/0202,"Order
",604-6814496-7495610,Product A,890.32
6/10/0202,"Adjustment
",304-1657447-3136904,FBA Inventory Reimbursement - Customer Service Issue,50.56
6/10/0202,"Order
",804-1617944-1651196,Product A,609.2
6/10/0202,Fulfilment Fee Refund,171-9974340-8091012,Fulfillment Fee Refund,89.68
6/10/0202,"Order
",704-0582231-6093596,Product A,390.19
6/10/0202,"Order
",604-6117246-4634239,Product A,239.7
6/10/0202,"Order
",304-4075284-7134816,Product A,272.09
6/10/0202,"Order
",304-4075284-7134816,Product A,262.74
6/10/0202,"Refund
",504-9055253-3553661,Product A,-659.77
6/10/0202,"Refund
",171-9974340-8091012,Product A,-287.07
6/10/0202,"Order
",704-4441003-3432739,Product A,"1,250.54"
6/10/0202,"Order
",604-3791423-7117532,Product A,836.27
6/10/0202,"Order
",604-1256731-3455991,Product A,"1,357.50"
6/10/0202,"Order
",604-6237674-4613149,Product A,239.7
6/10/0202,"Order
",604-1870644-1638477,Product A,"1,190.70"
6/10/0202,"Adjustment
",304-9107149-0138418,FBA Inventory Reimbursement - Customer Return,29.74
6/10/0202,"Order
",604-9704340-9619415,Product A,908.45
6/10/0202,"Order
",704-8383525-9255994,Product A,366.59
6/10/0202,"Order
",804-5223438-7295437,Product A,577.58
6/10/0202,"Order
",504-3361227-2413503,Product A,480.71
6/10/0202,"Order
",204-3546049-3697113,Product A,366.59
6/10/0202,"Adjustment
",404-5550693-1611664,FBA Inventory Reimbursement - Customer Return,36.81
6/10/0202,"FBA Inventory Fee
",,FBA Inbound Pickup Service,"-8,439.08"
6/10/0202,"Order
",404-9329791-9299474,Product A,414.14
6/10/0202,"FBA Inventory Fee
",,FBA Inbound Pickup Service,"-7,836.28"
6/10/0202,Fulfilment Fee Refund,804-0849710-2170942,Fulfillment Fee Refund,104.44
6/10/0202,Fulfilment Fee Refund,804-0849710-2170942,Fulfillment Fee Refund,104.44
6/10/0202,"FBA Inventory Fee
",,FBA Inbound Pickup Service,"-6,027.92"
6/10/0202,"Refund
",604-4031470-7651516,Product A,-667.42
6/10/0202,"Order
",304-9008390-6099083,Product A,480.72
6/10/0202,"Refund
",171-9528386-9570567,Product A,-882.87
6/10/0202,"Refund
",804-0849710-2170942,Product A,-997.23
6/10/0202,"Refund
",804-0849710-2170942,Product A,"-1,170.99"
6/10/0202,"Order
",604-1951575-2499826,Product A,890.32
6/10/0202,"Service Fee
",,Cost of Advertising,"-2,546.23"
6/10/0202,"Order
",204-5775478-3519237,Product A,197.77
6/10/0202,"Refund
",171-2971621-4070783,Product A,"-1,148.24"
6/10/0202,"Order
",504-2129804-0032335,Product A,512.33
6/10/0202,"Refund
",604-1823001-4297576,Product A,-426.52
6/10/0202,"Order
",704-1663479-6417194,Product A,513.75
6/10/0202,Fulfilment Fee Refund,404-2674607-2030674,Fulfillment Fee Refund,152.98
6/10/0202,Fulfilment Fee Refund,404-2674607-2030674,Fulfillment Fee Refund,176.24
6/10/0202,"Refund
",304-9459069-8032752,Product A,"-1,162.17"
6/10/0202,Fulfilment Fee Refund,504-9902449-1157093,Fulfillment Fee Refund,84.38
6/10/0202,Fulfilment Fee Refund,404-3503325-0070716,Fulfillment Fee Refund,158.12
6/10/0202,"Refund
",404-2674607-2030674,Product A,-549.75
6/10/0202,"Refund
",404-2674607-2030674,Product A,-661.61
6/10/0202,"Order
",171-5210546-1257473,Product A,515.38
6/10/0202,"Order
",204-6365740-7293752,Product A,178.91
6/10/0202,"Refund
",404-1399658-0332516,Product A,-458.7
6/10/0202,"Order
",604-5493903-7053078,Product A,609.21
6/10/0202,"Refund
",504-9902449-1157093,Product A,-955.84
6/10/0202,"Order
",204-3303820-6257484,Product A,452.62
6/10/0202,"Refund
",404-3503325-0070716,Product A,"-1,098.66"
6/10/0202,"Adjustment
",304-8527881-7259386,FBA Inventory Reimbursement - Customer Service Issue,29.74
6/10/0202,"Refund
",171-5229071-7178900,Product A,-564.44
6/10/0202,"Order
",171-8660668-5297310,Product A,178.9
6/10/0202,"Refund
",204-3788295-5397175,Product A,-738.97
6/10/0202,"Adjustment
",171-3533581-5415082,FBA Inventory Reimbursement - Customer Service Issue,89.56
6/10/0202,"Order
",604-5713608-9234449,Product A,414.15
6/10/0202,"Order
",504-0876339-6374596,Product A,198.45
6/10/0202,"Refund
",804-5566496-0570575,Product A,"-1,318.35"
6/10/0202,"Order
",604-7372882-8257482,Product A,178.91
6/10/0202,"Refund
",304-2343362-0493920,Product A,-360.53
6/10/0202,"Refund
",804-2996230-0036919,Product A,"-1,219.51"
6/10/0202,"Refund
",204-5701126-1297331,Product A,"-1,735.68"
6/10/0202,"Refund
",504-6995577-6511845,Product A,"-1,520.69"
6/10/0202,"Order
",604-6086544-9032940,Product A,366.59
6/10/0202,"Service Fee
",,Cost of Advertising,"-2,459.54"
6/10/0202,"Order
",304-5722609-1457054,Product A,414.15
6/10/0202,"Order
",204-2853971-3111289,Product A,594.76
6/10/0202,"Order
",204-7264851-5070904,Product A,589.45
6/10/0202,"Order
",204-7264851-5070904,Product A,705.65
6/10/0202,"Order
",204-0778786-9476603,Product A,512.56
6/10/0202,"Order
",171-7706568-1013911,Product A,463.45
6/10/0202,"Order
",704-5740131-6178554,Product A,229.15
6/10/0202,"Refund
",504-5552059-1595245,Product A,"-1,162.17"
6/10/0202,"Order
",304-5069575-8295486,Product A,789.34
6/10/0202,"Order
",304-5069575-8295486,Product A,984.58
6/10/0202,"Order
",304-6481159-2274977,Product A,609.21
6/10/0202,"Order
",504-6539003-9219635,Product A,317.9
6/10/0202,"Order
",204-6945549-1230800,Product A,366.59
6/10/0202,"Refund
",204-3536396-4095811,Product A,-769.41
6/10/0202,"Order
",704-2526441-6655784,Product A,525.47
6/10/0202,"Order
",404-3085563-8399242,Product A,406.47
6/10/0202,"Order
",504-1031301-7232333,Product A,317.9
6/10/0202,"Order
",404-5417985-4338682,Product A,857.11
6/10/0202,"Order
",804-4071316-4257289,Product A,265.62
6/10/0202,"Order
",404-5195148-8619482,Product A,204.2
6/10/0202,"Refund
",704-0358500-3651329,Product A,-549.2
6/10/0202,"Order
",604-1643577-6636992,Product A,506.08
6/10/0202,"Refund
",704-3309118-9313978,Product A,"-1,438.59"
6/10/0202,"Order
",704-4224960-9330614,Product A,239.7
6/10/0202,"Order
",504-7853717-1555954,Product A,265.62
6/10/0202,"Adjustment
",171-4479708-0351533,FBA Inventory Reimbursement - Customer Return,701.45
6/10/0202,"Refund
",604-3711877-8113593,Product A,"-1,219.51"
6/10/0202,"Order
",171-8409236-5353438,Product A,366.59
6/10/0202,"Refund
",204-6087907-7534817,Product A,-552.53
6/10/0202,"Order
",504-7231115-1030832,Product A,274.24
6/10/0202,"Order
",171-5095764-0191405,Product A,178.92
6/10/0202,"Service Fee
",,Cost of Advertising,"-2,464.25"
6/10/0202,"Order
",804-3703262-7474909,Product A,131.89
6/10/0202,"Order
",304-8217716-9611027,Product A,205.65
6/10/0202,"Order
",304-8217716-9611027,Product A,289.88
6/10/0202,"Order
",504-8572896-0170750,Product A,748.3
6/10/0202,"Order
",404-5252734-4176498,Product A,204.2
6/10/0202,"Refund
",804-7069348-4630691,Product A,"-1,348.59"
6/10/0202,"Refund
",404-0413922-1476817,Product A,-371.82
6/10/0202,"Order
",504-5370549-9251524,Product A,289.29
6/10/0202,"Order
",604-0645333-3193164,Product A,567.79
6/10/0202,"Refund
",504-9528061-8172438,Product A,-530.29
6/10/0202,"Order
",404-2332878-0699465,Product A,266.42
6/10/0202,"Order
",704-8211027-6495024,Product A,366.59
6/10/0202,"Order
",604-1889313-1591670,Product A,165.21
6/10/0202,"Refund
",404-1468175-8619010,Product A,-363.65
6/10/0202,"Refund
",404-3626759-0074759,Product A,"-1,484.36"
6/10/0202,"Refund
",404-3626759-0074759,Product A,"-1,518.09"
6/10/0202,"Order
",804-7079705-3413144,Product A,953.81
6/10/0202,"Order
",171-7520438-1213532,Product A,817.33
6/10/0202,"Order
",204-7834348-0457050,Product A,-192.34
6/10/0202,"Refund
",504-3084371-2195089,Product A,"-1,742.11"
6/10/0202,"Order
",804-0723994-7053003,Product A,203.53
6/10/0202,"Refund
",504-0356781-6713172,Product A,-716.82
6/10/0202,"Order
",404-4290051-9497533,Product A,257.6
6/10/0202,"Refund
",704-8302184-6136304,Product A,"-1,229.43"
6/10/0202,"Order
",604-1481182-8457296,Product A,289.98
6/10/0202,"Order
",204-4964239-6038089,Product A,414.14
6/10/0202,"Order
",804-4220671-3078741,Product A,567.79
6/10/0202,"Order
",304-4284753-2413741,Product A,461.97
6/10/0202,"Order
",204-4612832-9474764,Product A,198.45
6/10/0202,"Order
",704-7956321-6415453,Product A,406.49
6/10/0202,"Order
",304-4049957-0057844,Product A,306.84
6/10/0202,"Order
",304-1125783-0270920,Product A,609.21
6/10/0202,"Order
",804-1622843-5551331,Product A,818.33
6/10/0202,"Order
",704-6625070-9630470,Product A,506.08
6/10/0202,"Order
",204-2732666-0532583,Product A,197.77
6/10/0202,"Order
",404-1235475-1470179,Product A,280.96
6/10/0202,"Order
",704-1166532-8157853,Product A,204.2
6/10/0202,"Refund
",804-4597295-9274737,Product A,"-1,108.11"
6/10/2024,"Service Fee
",,Cost of Advertising,"-3,372.42"
6/10/2024,"Adjustment
",304-9942785-4611253,FBA Inventory Reimbursement - Customer Return,18.8
6/10/2024,"Refund
",304-1785346-9651365,Product A,-576.94
6/10/2024,"Refund
",404-8246606-7697319,Product A,-391.32
6/10/2024,"Order
",704-9424627-3093945,Product A,147.53
6/10/2024,"Order
",704-9424627-3093945,Product A,212.31
6/10/2024,"Order
",404-5501015-1097983,Product A,239.03
6/10/2024,"Refund
",404-6338578-4474348,Product A,"-2,320.01"
6/10/2024,"Order
",604-8219732-6651998,Product A,443.3
6/10/2024,"Order
",304-5696327-1257043,Product A,237.31
6/10/2024,"Order
",804-0289898-0770993,Product A,-116.24
6/10/2024,"Order
",304-8523491-5036180,Product A,270.1
6/10/2024,"Order
",804-7639738-3476664,Product A,531.14
6/10/2024,"Order
",171-0626793-6432177,Product A,508.56
6/10/2024,"Order
",604-4254367-2372688,Product A,900.44
6/10/2024,"Order
",204-4075680-2472293,Product A,573.02
6/10/2024,"Order
",204-0284966-7217523,Product A,317.82
6/10/2024,"Refund
",504-7429417-7030038,Product A,"-1,033.07"
6/10/2024,"Order
",804-0336863-5078562,Product A,373.92
6/10/2024,"Order
",504-7997673-6055143,Product A,485.41
6/10/2024,"Order
",604-4862794-4013726,Product A,"1,574.22"
6/10/2024,"Order
",704-7026275-9570542,Product A,185.12
6/10/2024,"Order
",404-2836949-9359390,Product A,332.04
6/10/2024,"Order
",204-5932528-0659915,Product A,862.53
6/10/2024,"Order
",404-3909908-2619254,Product A,790.7
6/10/2024,"Order
",171-4701519-0653823,Product A,185.12
6/10/2024,"Order
",704-0529060-0259328,Product A,193.81
6/10/2024,"Order
",604-9389896-8099206,Product A,278.74
6/10/2024,"Order
",704-2211682-6451196,Product A,578.04
6/10/2024,"Order
",171-7231244-9399226,Product A,856.25
6/10/2024,"Order
",604-1328620-6153092,Product A,115.73
6/10/2024,"Order
",504-6553810-1534876,Product A,"1,388.40"
6/10/2024,"Order
",604-0087844-6576639,Product A,338.73
6/10/2024,"Order
",604-8616016-5332943,Product A,381.09
6/10/2024,"Order
",171-1156448-0470198,Product A,"1,442.91"
6/10/2024,"Order
",171-0657544-5578379,Product A,474.58
6/10/2024,"Order
",204-6606372-5215025,Product A,226.33
6/10/2024,"Order
",171-2855550-2651963,Product A,237.31
6/10/2024,"Order
",404-2583356-1438808,Product A,815.37
6/10/2024,"Order
",304-1862070-4095692,Product A,431.26
6/10/2024,"Order
",704-7250505-3651926,Product A,193.81
6/10/2024,"Order
",604-9611866-7038833,Product A,399.7
6/10/2024,"Order
",704-1880919-3332399,Product A,531.14
6/10/2024,"Order
",804-9260922-9476400,Product A,806.09
6/10/2024,"Order
",604-9373809-9072691,Product A,421.04
6/10/2024,"Order
",304-7838089-3197386,Product A,219.17
6/10/2024,"Refund
",404-4324242-4670159,Product A,"-1,178.56"
6/10/2024,"Order
",204-0613810-0259139,Product A,909.31
6/10/2024,"Order
",171-1715959-6193564,Product A,237.31
6/10/2024,"Order
",404-2477821-8659744,Product A,610.74
6/10/2024,"Order
",404-2994815-2155701,Product A,"1,014.09"
6/10/2024,"Order
",204-9936274-1059569,Product A,"1,047.16"
6/10/2024,"Order
",204-9936274-1059569,Product A,"1,043.10"
6/10/2024,"Order
",171-1620798-8070942,Product A,951.38
6/10/2024,"Order
",171-1620798-8070942,Product A,371.72
6/10/2024,"Order
",604-9023726-8151761,Product A,620.94
6/10/2024,"Order
",604-0209652-8617575,Product A,"1,014.09"
6/10/2024,"Order
",504-6415152-9330805,Product A,194.76
6/10/2024,"Order
",204-2725845-9391213,Product A,"1,472.18"
6/10/2024,"Order
",804-8527075-2199628,Product A,463.2
6/10/2024,"Order
",804-4636367-8253886,Product A,857.71
6/10/2024,"Order
",204-5123315-2017370,Product A,237.31
6/10/2024,"Order
",204-3732260-5378998,Product A,625.34
6/10/2024,"Order
",604-2148074-8634873,Product A,194.76
6/10/2024,"Order
",704-9188483-1332968,Product A,485.41
6/10/2024,"Order
",304-0195276-6032561,Product A,738.08
6/10/2024,"Order
",504-8009402-3638258,Product A,238.16
6/10/2024,"Order
",204-4949034-0351947,Product A,485.41
6/10/2024,"Order
",304-2254434-0357493,Product A,285.6
6/10/2024,"Order
",204-4419260-2211224,Product A,474.58
6/10/2024,"Order
",504-9180849-2436911,Product A,300.14
6/10/2024,"Order
",171-6957583-8191099,Product A,972.08
6/10/2024,"Order
",804-2122138-4472480,Product A,705.83
6/10/2024,"Order
",171-1684299-1330299,Product A,485.41
6/10/2024,"Order
",304-5260122-9495432,Product A,521.19
6/10/2024,"Order
",504-0814319-2676871,Product A,404.6
6/10/2024,"Order
",304-0414458-2353015,Product A,247.21
6/10/2024,"Order
",204-1068029-7113702,Product A,"1,436.68"
6/10/2024,"Order
",704-3721131-5093745,Product A,366.38
6/10/2024,"Refund
",504-7429417-7030038,Product A,"-1,374.40"
6/10/2024,"Order
",204-7468911-4315870,Product A,474.58
6/10/2024,"Order
",171-9207609-2417513,Product A,265.05
6/10/2024,"Order
",204-1298711-5559949,Product A,206.41
6/10/2024,"Order
",804-2447485-7111641,Product A,481.89
6/10/2024,"Order
",704-4149065-9693357,Product A,497.13
6/10/2024,"Order
",804-0911286-5453096,Product A,141.28
6/10/2024,"Order
",404-2436722-0532528,Product A,956.94
6/10/2024,"Order
",404-7136556-8211653,Product A,594.38
6/10/2024,"Order
",171-7520438-1213532,Product A,685.28
6/10/2024,"Order
",604-4979019-2576265,Product A,523.17
6/10/2024,"Order
",804-0822527-4357055,Product A,258.5
6/10/2024,"Order
",604-4367378-3493967,Product A,456.65
6/10/2024,"Order
",604-5369323-0136354,Product A,602.68
6/10/2024,"Order
",504-8178933-8017346,Product A,369.2
6/10/2024,"Order
",504-6955972-7057254,Product A,193.81
6/10/2024,"Order
",171-2232417-2315672,Product A,193.81
6/10/2024,"Order
",504-2755412-5478333,Product A,429.56
6/10/2024,"Order
",804-7633652-0199495,Product A,929.73
6/10/2024,"Order
",304-2844857-5551774,Product A,251.48
6/10/2024,"Order
",504-7111894-1595865,Product A,116.41
6/10/2024,"Order
",204-0297459-5070339,Product A,185.12
6/10/2024,"Order
",404-2690828-1474169,Product A,442.95
6/10/2024,"Order
",171-5233498-2253213,Product A,971.61
6/10/2024,"Order
",171-5549556-6234661,Product A,308.94
6/10/2024,"Order
",204-7472490-0374191,Product A,334.3
6/10/2024,"Order
",704-2548116-2672284,Product A,443.3
6/10/2024,"Order
",304-9774958-7593998,Product A,237.31
6/10/2024,"Order
",204-6725810-8113961,Product A,240.21
6/10/2024,"Order
",171-9931280-5119807,Product A,237.31
6/10/2024,"Order
",304-5506623-0519896,Product A,590.18
6/10/2024,"Order
",404-2999166-7274936,Product A,193.81
6/10/2024,"Order
",804-1171773-0453639,Product A,127.94
6/10/2024,"Order
",204-3269419-1238000,Product A,162.28
6/10/2024,"Order
",604-4582166-3195860,Product A,390.22
6/10/2024,"Refund
",171-3441882-3172606,Product A,-465.07
6/10/2024,"Order
",171-3573695-9478555,Product A,974.36
6/10/2024,"Order
",204-1507705-1059502,Product A,801.89
6/10/2024,"Order
",604-0854712-3372458,Product A,116.41
6/10/2024,"Order
",404-4117394-3238469,Product A,178.91
6/10/2024,"Order
",171-6568062-8159925,Product A,390.19
6/10/2024,"Order
",304-7176146-1057805,Product A,485.41
6/10/2024,"Refund
",404-7526181-2117946,Product A,-405.4
6/10/2024,"Order
",304-2352529-3193729,Product A,871.84
6/10/2024,"Refund
",704-8675095-1293314,Product A,-463.49
6/10/2024,"Order
",804-4749078-5151167,Product A,516.12
6/10/2024,"Refund
",704-5175877-6030069,Product A,"-1,162.17"
6/10/2024,"Order
",604-1674138-3378793,Product A,366.59
6/10/2024,"Refund
",704-5457295-2578710,Product A,-923.5
6/10/2024,"Refund
",204-7984397-8636332,Product A,-446.31
6/10/2024,"Refund
",171-4747820-0634047,Product A,-576.94
6/10/2024,"Order
",804-8029435-5215235,Product A,-116.24
6/10/2024,"Order
",504-3436208-0251506,Product A,485.41
6/10/2024,"Order
",304-8234530-0599077,Product A,194.76
6/10/2024,"Order
",304-1682662-6415203,Product A,213
6/10/2024,"Order
",304-4941140-6699439,Product A,520.21
6/10/2024,"Order
",304-0565484-8532718,Product A,223.45
6/10/2024,"Order
",204-0006928-7591219,Product A,102.58
6/10/2024,"Order
",504-3350263-4519279,Product A,326.5
6/10/2024,"Order
",504-3350263-4519279,Product A,525.82
6/10/2024,"Order
",404-5413463-2374705,Product A,815.37
6/10/2024,"Order
",504-4652106-9197153,Product A,855.43
6/10/2024,"Order
",204-0221874-3257258,Product A,264.8
6/10/2024,"Order
",604-9351539-2415434,Product A,735.08
6/10/2024,"Order
",504-4616648-1655385,Product A,"1,160.99"
6/10/2024,"Order
",804-3921763-2374964,Product A,989.19
6/10/2024,"Order
",204-0966956-6511079,Product A,279.19
6/10/2024,"Order
",604-2290587-0019485,Product A,890.88
6/10/2024,"Order
",304-0064714-3493711,Product A,567.92
6/10/2024,"Order
",404-6252322-1470148,Product A,453.7
6/10/2024,"Order
",304-5460610-6299428,Product A,680.42
6/10/2024,"Order
",804-4030713-2238033,Product A,365.7
6/10/2024,"Order
",404-1855965-6134684,Product A,194.76
6/10/2024,"Order
",604-1315266-1136577,Product A,"1,287.04"
6/10/2024,"Order
",404-8589629-2617987,Product A,890.43
6/10/2024,"Order
",304-4218675-6397327,Product A,248.29
6/10/2024,"Order
",804-2768050-5591207,Product A,"1,095.04"
6/10/2024,"Order
",204-1426794-8055326,Product A,815.38
6/10/2024,"Order
",604-1927181-4011227,Product A,461.83
6/10/2024,"Order
",804-3001697-5313960,Product A,185.12
6/10/2024,"Order
",404-9402522-2619832,Product A,663.92
6/10/2024,"Order
",504-5007864-2430843,Product A,"1,388.40"
6/10/2024,"Order
",404-1586473-5115277,Product A,764.06
6/10/2024,"Order
",404-9143691-5336532,Product A,"1,262.36"
6/10/2024,"Refund
",204-7984397-8636332,Product A,-417.48
6/10/2024,"Order
",204-3046560-6251962,Product A,457.6
6/10/2024,"Order
",304-9789116-1411463,Product A,205.02
6/10/2024,"Order
",604-5006999-8638442,Product A,485.41
6/10/2024,"Order
",304-7402715-0230802,Product A,929.73
6/10/2024,"Order
",304-5905127-3374529,Product A,210.48
6/10/2024,"Order
",504-0853129-3419498,Product A,60.07
6/10/2024,"Order
",704-2859288-6372628,Product A,909.31
6/10/2024,"Order
",171-9723976-9015844,Product A,848.36
6/10/2024,"Order
",171-7614021-4474171,Product A,776.21
6/10/2024,"Order
",171-0118598-5574351,Product A,"1,027.50"
6/10/2024,"Order
",304-8701856-3372060,Product A,194.08
6/10/2024,"Order
",304-0346809-1772203,Product A,381.78
6/10/2024,"Order
",504-8137425-9674139,Product A,601.5
6/10/2024,"Order
",504-5309919-5574362,Product A,161.55
6/10/2024,"Order
",804-5725580-3070722,Product A,247.21
6/10/2024,"Order
",504-2097306-1234480,Product A,316.9
6/10/2024,"Order
",304-0609028-7676896,Product A,846.43
6/10/2024,"Order
",171-9660890-4372878,Product A,189.01
6/10/2024,"Order
",504-9213641-2311255,Product A,"1,229.46"
6/10/2024,"Order
",704-1589689-7593391,Product A,531.14
6/10/2024,"Order
",304-7850993-1051718,Product A,527.64
6/10/2024,"Order
",404-0656372-1213347,Product A,"1,025.58"
6/10/2024,"Order
",171-5590453-5155108,Product A,374.3
6/10/2024,"Order
",204-1661843-7199467,Product A,"1,616.10"
6/10/2024,"Order
",204-5162600-6651339,Product A,909.31
6/10/2024,"Order
",704-0595503-1313310,Product A,705.15
6/10/2024,"Order
",804-8659309-7332914,Product A,"1,004.68"
6/10/2024,"Order
",604-3229628-0174740,Product A,867.43
6/10/2024,"Order
",171-4019761-4697999,Product A,314.42
6/10/2024,"Order
",304-9626277-4036502,Product A,573.26
6/10/2024,"Order
",704-9546425-2474577,Product A,478.11
6/10/2024,"Order
",604-7922664-6697732,Product A,504.04
6/10/2024,"Order
",171-4744529-7357002,Product A,673.56
6/10/2024,"Order
",171-6353066-3076042,Product A,161.55
6/10/2024,"Order
",704-2132357-5430262,Product A,161.55
6/10/2024,"Order
",304-6806794-0611434,Product A,111.3
6/10/2024,"Order
",804-9248997-2478963,Product A,971.61
6/10/2024,"Order
",404-4437831-8376247,Product A,638.32
6/10/2024,"Order
",404-1400664-2055786,Product A,"1,051.83"
6/10/2024,"Order
",504-5556883-8499689,Product A,161.55
6/10/2024,"Order
",204-0910216-0457246,Product A,957.92
6/10/2024,"Order
",804-7034247-6453662,Product A,161.55
6/10/2024,"Order
",504-8408200-7234683,Product A,452.23
6/10/2024,"Order
",171-2703351-8459976,Product A,196.35
6/10/2024,"Order
",204-3245386-0670121,Product A,485.41
6/10/2024,"Order
",504-1091821-1474711,Product A,"1,025.58"
6/10/2024,"Order
",204-1804634-3370727,Product A,431.15
6/10/2024,"Order
",604-8783447-9074981,Product A,194.76
6/10/2024,"Order
",304-5450973-9378198,Product A,194.76
6/10/2024,"Order
",404-8099032-1436591,Product A,924.13
6/10/2024,"Order
",604-7257253-3172438,Product A,789.57
6/10/2024,"Order
",404-9532083-4251594,Product A,194.08
6/10/2024,"Order
",304-5413559-5159910,Product A,927.87
6/10/2024,"Order
",304-0395139-4693313,Product A,850.4
6/10/2024,"Order
",304-8060672-1338887,Product A,805.13
6/10/2024,"Refund
",404-3704417-5199477,Product A,-777.18
6/10/2024,"Order
",504-5768371-0197585,Product A,204.2
6/10/2024,"Order
",504-0526269-2619600,Product A,219.44
6/10/2024,"Order
",604-9889290-2451357,Product A,405.48
6/10/2024,"Order
",504-8264708-5132598,Product A,458.12
6/10/2024,"Refund
",171-5496719-4178380,Product A,"-1,260.63"
6/10/2024,"Order
",804-9615159-0376204,Product A,-158.12
6/10/2024,"Order
",171-4288683-3276097,Product A,243.94
6/10/2024,"Order
",171-0645892-2072622,Product A,"1,541.75"
6/10/2024,"Order
",171-5960322-2636774,Product A,"1,138.13"
6/10/2024,"Order
",604-0067077-3030870,Product A,260.11
6/10/2024,"Order
",604-0067077-3030870,Product A,206.36
6/10/2024,"Order
",604-0067077-3030870,Product A,317.31
6/10/2024,"Order
",204-3319706-0636167,Product A,293.89
6/10/2024,"Order
",204-3864092-6134881,Product A,845.22
